,nb_eurnok,nb_usdnok,nb_i44,nb_polrate,nb_nowa,nb_govt_3y,nb_govt_5y,nb_govt_10y,ssb_kpi_yoy,ssb_kpijae_yoy,ssb_unemp,ecb_dfr,rb_polrate
2024-09-30,11.7645,10.5078,121.26,4.5,4.5,3.27,3.252,3.315,3.0,3.1,121.0,,3.5
2024-10-01,11.7305,10.5814,121.24,4.5,4.5,3.204,3.164,3.219,,,,,3.5
2024-10-02,11.6735,10.5442,120.64,4.5,4.5,3.335,3.299,3.343,,,,,3.25
2024-10-03,11.7195,10.6165,121.02,4.5,4.5,3.318,3.304,3.344,,,,,3.25
2024-10-04,11.6845,10.5943,120.74,4.5,4.5,3.386,3.364,3.401,,,,,3.25
2024-10-07,11.656,10.6137,120.54,4.5,4.5,3.513,3.491,3.485,,,,,3.25
2024-10-08,11.687,10.642,120.78,4.5,4.5,3.552,3.532,3.553,,,,,3.25
2024-10-09,11.786,10.7566,121.83,4.5,4.5,3.514,3.487,3.551,,,,,3.25
2024-10-10,11.792,10.7867,121.9,4.5,4.5,3.507,3.485,3.573,,,,,3.25
2024-10-11,11.7393,10.7326,121.42,4.5,4.5,3.566,3.548,3.65,,,,,3.25
2024-10-14,11.7465,10.7618,121.47,4.5,4.5,3.545,3.523,3.624,,,,,3.25
2024-10-15,11.766,10.7915,121.77,4.5,4.5,3.489,3.466,3.551,,,,,3.25
2024-10-16,11.8015,10.83,122.06,4.5,4.5,3.46,3.431,3.511,,,,,3.25
2024-10-17,11.8735,10.9272,122.76,4.5,4.5,3.487,3.458,3.539,,,,,3.25
2024-10-18,11.8115,10.8892,122.27,4.5,4.5,3.475,3.44,3.546,,,,,3.25
2024-10-21,11.838,10.9076,122.41,4.5,4.5,3.515,3.498,3.611,,,,,3.25
2024-10-22,11.823,10.926,122.39,4.5,4.5,3.492,3.484,3.609,,,,,3.25
2024-10-23,11.8525,11.0082,122.78,4.5,4.5,3.525,3.526,3.657,,,,3.25,3.25
2024-10-24,11.8155,10.9393,122.34,4.5,4.5,3.527,3.523,3.652,,,,,3.25
2024-10-25,11.8195,10.9187,122.18,4.5,4.5,3.571,3.576,3.675,,,,,3.25
2024-10-28,11.912,11.0113,123.09,4.5,4.5,3.612,3.61,3.69,,,,,3.25
2024-10-29,11.8415,10.9908,122.44,4.5,4.5,3.723,3.719,3.787,,,,,3.25
2024-10-30,11.8785,10.9834,122.54,4.5,4.5,3.718,3.696,3.739,,,,,3.25
2024-10-31,11.9385,10.9709,122.84,4.5,4.5,3.821,3.79,3.825,2.6,2.7,124.0,,3.25
2024-11-01,11.96,10.9876,123.07,4.5,4.5,3.787,3.75,3.78,,,,,3.25
2024-11-04,11.9465,10.9561,122.84,4.5,4.5,3.884,3.843,3.857,,,,,3.25
2024-11-05,11.96,10.9755,122.96,4.5,4.5,3.915,3.88,3.904,,,,,3.25
2024-11-06,11.909,11.1351,123.04,4.5,4.5,3.957,3.95,4.0,,,,,3.25
2024-11-07,11.7485,10.8934,121.35,4.5,4.5,3.888,3.891,3.953,,,,,3.25
2024-11-08,11.7735,10.9297,121.6,4.5,4.5,3.793,3.778,3.845,,,,,3.25
2024-11-11,11.7865,11.0661,122.03,4.5,4.5,3.703,3.695,3.77,,,,,3.25
2024-11-12,11.7385,11.0563,121.64,4.5,4.5,3.696,3.67,3.739,,,,,3.25
2024-11-13,11.7645,11.0683,121.81,4.5,4.5,3.729,3.698,3.778,,,,,2.75
2024-11-14,11.759,11.164,121.99,4.5,4.5,3.706,3.679,3.762,,,,,2.75
2024-11-15,11.699,11.0545,121.26,4.5,4.5,3.744,3.711,3.791,,,,,2.75
2024-11-18,11.717,11.1041,121.5,4.5,4.5,3.742,3.701,3.78,,,,,2.75
2024-11-19,11.6595,11.0224,120.88,4.5,4.5,3.692,3.64,3.727,,,,,2.75
2024-11-20,11.644,11.0244,120.74,4.5,4.5,3.692,3.65,3.734,,,,,2.75
2024-11-21,11.62,11.0393,120.63,4.5,4.5,3.666,3.632,3.719,,,,,2.75
2024-11-22,11.568,11.1103,120.61,4.5,4.5,3.648,3.616,3.708,,,,,2.75
2024-11-25,11.5865,11.04,120.55,4.5,4.5,3.604,3.551,3.624,,,,,2.75
2024-11-26,11.6815,11.102,121.38,4.5,4.5,3.583,3.529,3.602,,,,,2.75
2024-11-27,11.69,11.1006,121.41,4.5,4.5,3.554,3.493,3.553,,,,,2.75
2024-11-28,11.664,11.0643,121.07,4.5,4.5,3.557,3.485,3.555,,,,,2.75
2024-11-29,11.6805,11.059,121.19,4.5,4.5,3.526,3.45,3.501,,,,,2.75
2024-11-30,,,,,,,,,2.4,3.0,116.0,,
2024-12-02,11.659,11.0964,121.13,4.5,4.5,3.525,3.446,3.496,,,,,2.75
2024-12-03,11.629,11.0626,120.7,4.5,4.5,3.528,3.458,3.502,,,,,2.75
2024-12-04,11.6205,11.0756,120.78,4.5,4.5,3.561,3.492,3.519,,,,,2.75
2024-12-05,11.66,11.0626,121.15,4.5,4.5,3.574,3.508,3.529,,,,,2.75
2024-12-06,11.7445,11.0996,121.87,4.5,4.5,3.524,3.443,3.464,,,,,2.75
2024-12-09,11.7435,11.1123,121.88,4.5,4.5,3.504,3.429,3.454,,,,,2.75
2024-12-10,11.7315,11.1442,121.93,4.5,4.5,3.561,3.48,3.49,,,,,2.75
2024-12-11,11.712,11.1469,121.78,4.5,4.5,3.622,3.544,3.541,,,,,2.75
2024-12-12,11.654,11.1086,121.33,4.5,4.5,3.724,3.65,3.657,,,,,2.75
2024-12-13,11.6758,11.1008,121.27,4.5,4.5,3.783,3.711,3.703,,,,,2.75
2024-12-16,11.716,11.1602,121.81,4.5,4.5,3.772,3.698,3.69,,,,,2.75
2024-12-17,11.7635,11.2065,122.22,4.5,4.5,3.772,3.73,3.732,,,,,2.75
2024-12-18,11.762,11.2062,122.19,4.5,4.5,3.764,3.751,3.769,,,,3.0,2.75
2024-12-19,11.8143,11.3654,123.0,4.5,4.5,3.727,3.732,3.761,,,,,2.75
2024-12-20,11.8685,11.423,123.63,4.5,4.5,3.704,3.707,3.738,,,,,2.75
2024-12-23,11.807,11.3605,122.9,4.5,4.5,3.717,3.73,3.767,,,,,2.75
2024-12-27,11.8435,11.3498,123.04,4.5,4.5,3.765,3.801,3.837,,,,,2.75
2024-12-30,11.8455,11.3419,123.01,4.5,4.5,3.789,3.823,3.859,,,,,2.75
2024-12-31,11.795,11.3534,122.73,4.5,4.5,,,,2.2,2.7,130.0,,
2025-01-02,11.7173,11.3529,122.2,4.5,4.5,3.742,3.76,3.823,,,,,2.75
2025-01-03,11.713,11.3729,122.22,4.5,4.5,3.766,3.794,3.848,,,,,2.75
2025-01-06,11.7095,11.2311,121.74,4.5,4.5,3.798,3.827,3.878,,,,,
2025-01-07,11.7385,11.2946,122.15,4.5,4.5,3.821,3.862,3.933,,,,,2.75
2025-01-08,11.738,11.4116,122.4,4.5,4.5,3.842,3.896,3.98,,,,,2.5
2025-01-09,11.7605,11.4124,122.6,4.5,4.5,3.844,3.883,3.946,,,,,2.5
2025-01-10,11.757,11.4101,122.58,4.5,4.5,3.88,3.919,3.97,,,,,2.5
2025-01-13,11.709,11.4817,122.43,4.5,4.5,3.949,3.981,4.0,,,,,2.5
2025-01-14,11.7195,11.4392,122.35,4.5,4.5,3.99,4.019,4.025,,,,,2.5
2025-01-15,11.7035,11.3626,122.01,4.5,4.5,3.93,3.947,3.974,,,,,2.5
2025-01-16,11.6965,11.3868,122.07,4.5,4.5,3.921,3.949,3.975,,,,,2.5
2025-01-17,11.759,11.4187,122.56,4.5,4.5,3.879,3.899,3.915,,,,,2.5
2025-01-20,11.7665,11.4061,122.6,4.5,4.5,3.903,3.925,3.946,,,,,2.5
2025-01-21,11.817,11.4097,123.11,4.5,4.5,3.865,3.881,3.89,,,,,2.5
2025-01-22,11.7525,11.254,122.25,4.5,4.5,3.863,3.878,3.886,,,,,2.5
2025-01-23,11.7305,11.275,122.16,4.5,4.5,3.873,3.899,3.913,,,,,2.5
2025-01-24,11.7495,11.2199,122.26,4.5,4.5,3.874,3.905,3.923,,,,,2.5
2025-01-27,11.8095,11.2151,122.63,4.5,4.5,3.798,3.831,3.85,,,,,2.5
2025-01-28,11.7785,11.3027,122.75,4.5,4.5,3.774,3.81,3.839,,,,,2.5
2025-01-29,11.7785,11.3298,122.92,4.5,4.5,3.742,3.79,3.842,,,,,2.5
2025-01-30,11.7615,11.3059,122.7,4.5,4.5,3.682,3.728,3.799,,,,,2.5
2025-01-31,11.7373,11.2935,122.47,4.5,4.5,3.689,3.744,3.842,2.3,2.8,116.0,,2.5
2025-02-03,11.7138,11.4014,122.61,4.5,4.5,3.64,3.701,3.817,,,,,2.5
2025-02-04,11.721,11.3411,122.64,4.5,4.5,3.673,3.74,3.858,,,,,2.5
2025-02-05,11.6693,11.1968,121.9,4.5,4.5,3.636,3.689,3.786,,,,2.75,2.25
2025-02-06,11.6585,11.2534,121.97,4.5,4.5,3.642,3.697,3.786,,,,,2.25
2025-02-07,11.625,11.2027,121.68,4.5,4.5,3.704,3.762,3.847,,,,,2.25
2025-02-10,11.5745,11.2156,121.38,4.5,4.5,3.742,3.805,3.875,,,,,2.25
2025-02-11,11.5755,11.2122,121.36,4.5,4.5,3.739,3.811,3.881,,,,,2.25
2025-02-12,11.662,11.2459,122.05,4.5,4.5,3.812,3.884,3.958,,,,,2.25
2025-02-13,11.7145,11.2748,122.57,4.5,4.5,3.774,3.84,3.928,,,,,2.25
2025-02-14,11.6515,11.12,121.77,4.5,4.5,3.744,3.823,3.911,,,,,2.25
2025-02-17,11.6415,11.1157,121.75,4.5,4.5,3.756,3.84,3.943,,,,,2.25
2025-02-18,11.659,11.1601,122.0,4.5,4.5,3.744,3.823,3.937,,,,,2.25
2025-02-19,11.629,11.1453,121.73,4.5,4.5,3.784,3.87,3.984,,,,,2.25
2025-02-20,11.609,11.1165,121.69,4.5,4.5,3.781,3.875,3.992,,,,,2.25
2025-02-21,11.629,11.1123,121.82,4.5,4.5,3.751,3.845,3.958,,,,,2.25
2025-02-24,11.6355,11.1174,121.92,4.5,4.5,3.76,3.849,3.984,,,,,2.25
2025-02-25,11.6638,11.1116,122.02,4.5,4.5,3.68,3.78,3.917,,,,,2.25
2025-02-26,11.6895,11.1467,122.34,4.5,4.5,3.634,3.778,3.867,,,,,2.25
2025-02-27,11.7015,11.1688,122.45,4.5,4.5,3.606,3.75,3.838,,,,,2.25
2025-02-28,11.7245,11.2616,122.8,4.5,4.5,3.567,3.718,3.792,3.6,3.4,124.0,,2.25
2025-03-03,11.695,11.1753,122.21,4.5,4.5,3.606,3.78,3.883,,,,,2.25
2025-03-04,11.808,11.185,123.21,4.5,4.5,3.531,3.703,3.819,,,,,2.25
2025-03-05,11.82,11.0529,122.81,4.5,4.5,3.608,3.779,3.893,,,,,2.25
2025-03-06,11.716,10.8522,121.47,4.5,4.5,3.701,3.887,3.988,,,,,2.25
2025-03-07,11.759,10.8308,121.68,4.5,4.5,3.694,3.853,3.958,,,,,2.25
2025-03-10,11.6705,10.7612,120.72,4.5,4.5,3.862,3.987,4.055,,,,,2.25
2025-03-11,11.634,10.6617,120.02,4.5,4.5,3.819,3.939,4.015,,,,,2.25
2025-03-12,11.6085,10.6637,119.85,4.5,4.5,3.86,4.002,4.081,,,,2.5,2.25
2025-03-13,11.5975,10.7087,119.86,4.5,4.5,3.875,4.04,4.119,,,,,2.25
2025-03-14,11.62,10.6713,119.96,4.5,4.5,3.877,4.061,4.152,,,,,2.25
2025-03-17,11.5283,10.5735,119.06,4.5,4.5,3.844,4.025,4.12,,,,,2.25
2025-03-18,11.528,10.5587,119.06,4.5,4.5,3.823,4.019,4.136,,,,,2.25
2025-03-19,11.505,10.558,118.83,4.5,4.5,3.788,3.975,4.08,,,,,2.25
2025-03-20,11.5025,10.618,118.98,4.5,4.5,3.822,3.984,4.074,,,,,2.25
2025-03-21,11.401,10.5302,118.04,4.5,4.5,3.822,3.995,4.079,,,,,2.25
2025-03-24,11.3795,10.5132,117.82,4.5,4.5,3.865,4.053,4.135,,,,,2.25
2025-03-25,11.309,10.4471,117.33,4.5,4.5,3.885,4.083,4.174,,,,,2.25
2025-03-26,11.3585,10.5288,117.89,4.5,4.5,3.826,4.05,4.118,,,,,2.25
2025-03-27,11.3435,10.5178,117.72,4.5,4.5,3.795,4.02,4.089,,,,,2.25
2025-03-28,11.294,10.4603,117.16,4.5,4.5,3.782,4.011,4.079,,,,,2.25
2025-03-31,11.413,10.5529,118.27,4.5,4.5,3.767,3.982,4.056,2.6,3.4,131.0,,2.25
2025-04-01,11.318,10.4913,117.39,4.5,4.5,3.76,3.969,4.034,,,,,2.25
2025-04-02,11.2745,10.4365,117.02,4.5,4.5,3.789,3.984,4.044,,,,,2.25
2025-04-03,11.4235,10.2942,117.48,4.5,4.5,3.751,3.949,4.008,,,,,2.25
2025-04-04,11.6815,10.5648,119.76,4.5,4.5,3.614,3.83,3.916,,,,,2.25
2025-04-07,11.9545,10.9004,122.47,4.5,4.5,3.523,3.753,3.874,,,,,2.25
2025-04-08,11.9505,10.9137,122.59,4.5,4.5,3.603,3.838,3.947,,,,,2.25
2025-04-09,12.1195,10.9728,123.59,4.5,4.5,3.601,3.804,3.942,,,,,2.25
2025-04-10,11.9815,10.8117,122.48,4.5,4.5,3.667,3.805,3.909,,,,,2.25
2025-04-11,12.1005,10.665,122.61,4.5,4.5,3.626,3.776,3.899,,,,,2.25
2025-04-14,12.0205,10.5656,121.85,4.5,4.5,3.624,3.783,3.887,,,,,2.25
2025-04-15,11.9726,10.5728,121.58,4.5,4.5,3.639,3.804,3.912,,,,,2.25
2025-04-16,12.0725,10.6319,122.36,4.5,4.5,3.618,3.783,3.892,,,,,2.25
2025-04-17,,,,,,,,,,,,,2.25
2025-04-22,11.8885,10.3594,120.42,4.5,4.47,3.546,3.738,3.872,,,,,2.25
2025-04-23,11.891,10.417,120.71,4.5,4.5,3.592,3.766,3.894,,,,2.25,2.25
2025-04-24,11.8285,10.3978,120.26,4.5,4.5,3.557,3.703,3.836,,,,,2.25
2025-04-25,11.8415,10.4266,120.36,4.5,4.5,3.614,3.764,3.884,,,,,2.25
2025-04-28,11.8615,10.4433,120.57,4.5,4.5,3.632,3.796,3.908,,,,,2.25
2025-04-29,11.8045,10.3794,120.1,4.5,4.5,3.592,3.772,3.892,,,,,2.25
2025-04-30,11.809,10.3834,120.18,4.5,4.5,3.567,3.731,3.857,2.5,3.0,133.0,,2.25
2025-05-02,11.7585,10.3663,119.85,4.5,4.5,3.579,3.738,3.877,,,,,2.25
2025-05-05,11.7885,10.3928,120.3,4.5,4.5,3.588,3.746,3.887,,,,,2.25
2025-05-06,11.7015,10.3325,119.61,4.5,4.5,3.591,3.756,3.91,,,,,2.25
2025-05-07,11.6715,10.2742,119.06,4.5,4.5,3.609,3.76,3.915,,,,,2.25
2025-05-08,11.688,10.3461,119.39,4.5,4.5,3.621,3.763,3.937,,,,,2.25
2025-05-09,11.6725,10.3737,119.43,4.5,4.5,3.613,3.769,3.936,,,,,2.25
2025-05-12,11.596,10.4412,119.26,4.5,4.5,3.697,3.857,4.005,,,,,2.25
2025-05-13,11.5733,10.4151,119.08,4.5,4.5,3.729,3.892,4.034,,,,,2.25
2025-05-14,11.5715,10.3188,118.75,4.5,4.5,3.759,3.917,4.053,,,,,2.25
2025-05-15,11.65,10.4157,119.61,4.5,4.5,3.749,3.906,4.039,,,,,2.25
2025-05-16,11.635,10.394,119.32,4.5,4.5,3.777,3.937,4.071,,,,,2.25
2025-05-19,11.5955,10.2961,118.73,4.5,4.5,3.831,4.002,4.151,,,,,2.25
2025-05-20,11.5955,10.3154,118.86,4.5,4.5,3.797,3.978,4.131,,,,,2.25
2025-05-21,11.484,10.144,117.55,4.5,4.5,3.804,3.986,4.151,,,,,2.25
2025-05-22,11.5155,10.1826,117.9,4.5,4.5,3.792,3.978,4.149,,,,,2.25
2025-05-23,11.522,10.1956,118.1,4.5,4.5,3.728,3.915,4.106,,,,,2.25
2025-05-26,11.484,10.0905,117.5,4.5,4.5,3.728,3.916,4.099,,,,,2.25
2025-05-27,11.506,10.1321,117.68,4.5,4.5,3.703,3.868,4.047,,,,,2.25
2025-05-28,11.4945,10.1568,117.72,4.5,4.5,3.698,3.867,4.041,,,,,2.25
2025-05-30,11.5408,10.178,118.07,4.5,4.5,3.682,3.839,3.998,,,,,2.25
2025-05-31,,,,,,,,,3.0,2.8,138.0,,
2025-06-02,11.51,10.0797,117.49,4.5,4.5,3.735,3.886,4.053,,,,,2.25
2025-06-03,11.533,10.1291,117.74,4.5,4.5,3.75,3.881,4.041,,,,,2.25
2025-06-04,11.5185,10.1181,117.61,4.5,4.5,3.767,3.902,4.062,,,,,2.25
2025-06-05,11.5265,10.0906,117.62,4.5,4.5,3.839,3.931,4.067,,,,,2.25
2025-06-06,11.524,10.099,117.61,4.5,4.5,3.86,3.939,4.07,,,,,
2025-06-09,,,,,,,,,,,,,2.25
2025-06-10,11.5073,10.0685,117.41,4.5,4.5,3.812,3.902,4.04,,,,,2.25
2025-06-11,11.566,10.1163,117.88,4.5,4.5,3.794,3.905,4.057,,,,2.0,2.25
2025-06-12,11.574,9.9827,117.5,4.5,4.5,3.764,3.877,4.025,,,,,2.25
2025-06-13,11.4435,9.9405,116.38,4.5,4.5,3.805,3.915,4.064,,,,,2.25
2025-06-16,11.467,9.9076,116.46,4.5,4.5,3.822,3.939,4.087,,,,,2.25
2025-06-17,11.4175,9.8699,115.98,4.5,4.5,3.79,3.915,4.063,,,,,2.25
2025-06-18,11.4435,9.944,116.28,4.5,4.5,3.763,3.879,4.024,,,,,2.25
2025-06-19,11.5315,10.0466,117.2,4.5,4.5,3.597,3.781,3.984,,,,,2.25
2025-06-20,11.598,10.0721,117.72,4.25,4.25,3.571,3.747,3.934,,,,,
2025-06-23,11.6635,10.1669,118.31,4.25,4.25,3.606,3.767,3.946,,,,,2.25
2025-06-24,11.713,10.0913,118.69,4.25,4.25,3.576,3.738,3.93,,,,,2.25
2025-06-25,11.782,10.1586,119.4,4.25,4.25,3.55,3.724,3.912,,,,,2.0
2025-06-26,11.8125,10.1005,119.37,4.25,4.25,3.518,3.673,3.842,,,,,2.0
2025-06-27,11.792,10.0752,119.16,4.25,4.25,3.519,3.674,3.829,,,,,2.0
2025-06-30,11.8345,10.0977,119.47,4.25,4.25,3.505,3.652,3.803,3.0,3.1,166.0,,2.0
2025-07-01,11.8445,10.0292,119.32,4.25,4.25,3.485,3.632,3.797,,,,,2.0
2025-07-02,11.878,10.1046,119.71,4.25,4.25,3.502,3.66,3.832,,,,,2.0
2025-07-03,11.875,10.0789,119.57,4.25,4.25,3.492,3.641,3.808,,,,,2.0
2025-07-04,11.847,10.068,119.35,4.25,4.25,3.47,3.619,3.794,,,,,2.0
2025-07-07,11.8755,10.1258,119.79,4.25,4.25,3.505,3.652,3.826,,,,,2.0
2025-07-08,11.8295,10.0952,119.31,4.25,4.25,3.538,3.684,3.868,,,,,2.0
2025-07-09,11.83,10.1128,119.37,4.25,4.25,3.563,3.694,3.878,,,,,2.0
2025-07-10,11.803,10.0803,119.02,4.25,4.25,3.532,3.697,3.896,,,,,2.0
2025-07-11,11.8305,10.1263,119.38,4.25,4.25,3.525,3.697,3.906,,,,,2.0
2025-07-14,11.803,10.0967,118.99,4.25,4.25,3.511,3.69,3.908,,,,,2.0
2025-07-15,11.8715,10.177,119.65,4.25,4.25,3.501,3.673,3.905,,,,,2.0
2025-07-16,11.946,10.2965,120.53,4.25,4.25,3.53,3.697,3.913,,,,,2.0
2025-07-17,11.9675,10.3355,120.84,4.25,4.25,3.574,3.754,3.974,,,,,2.0
2025-07-18,11.8335,10.1575,119.36,4.25,4.25,3.603,3.784,3.989,,,,,2.0
