validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,notebook,run_ts,model_kind,is_pooled,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,htb_ntrees,htb_depth,lambda_grid_value
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_late,ZIRP,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,782,0.6828644501278772,1.0,-0.0025813595336150463,0.15557127513409336,0.1956406379803069,0.3244365661424993,0.2048110416111345,1.206753922151923,0.11376346303697638,0.36860168382198466,0.3562622664290501,,,3.2072445149255486e-25,3,12,0.7312857077997245,1,1,0.05
walk_forward,level_change,NOR_30Y,NOR,30Y,COVID,COVID,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,522,0.23563218390804597,1.0,-0.8491448802238566,0.6808939625248074,0.5459547913601533,0.7076255971118864,-0.2471618040542809,-2.684123865381531,0.9963639920677406,-1.595777229034526,0.9444275476334563,,,1.0,2,12,0.7298094032691848,1,2,0.05
walk_forward,level_change,NOR_30Y,NOR,30Y,Hiking,Hiking,oos,94eefbb154b1,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,919,0.2578890097932535,1.0,-1.2038979743060447,0.2707788688294671,0.17997519948857452,0.42336799710785344,-0.504534344725964,-5.0023462589112935,0.9999997168162729,-4.833778325441158,0.9999992150745916,,,1.0,4,12,0.7198523076140497,14,2,0.05
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_early,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,1013,0.6791707798617966,1.0,0.014735189661460035,0.1986988919379708,0.2518947625863771,0.3657755762314514,0.21118291663632716,1.6005632130389045,0.05473684778209087,0.9064801865126316,0.18244876219541717,,,6.614201659741651e-31,4,12,0.7342530750523502,9,2,0.1
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_late,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,782,0.6828644501278772,1.0,-0.00258132201416017,0.15557126931217238,0.1956406379803069,0.3244365514318901,0.20481107136937404,1.2067539621912078,0.11376345532484167,0.3686018170532526,0.3562622167882466,,,3.2072445149255486e-25,3,12,0.7312857077997245,1,1,0.1
walk_forward,level_change,NOR_30Y,NOR,30Y,COVID,COVID,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,522,0.23563218390804597,1.0,-0.7142677861282125,0.6312293851113293,0.5459547913601533,0.6796586021069366,-0.1561935074124523,-2.7034372330539465,0.9965686796110161,-1.5780472309635962,0.9424191511631889,,,1.0,2,12,0.7298094032691848,25,2,0.1
walk_forward,level_change,NOR_30Y,NOR,30Y,Hiking,Hiking,oos,bd50ee1ef41d,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,919,0.2578890097932535,1.0,-1.1946461982983116,0.2696421621981965,0.17997519948857452,0.4225208525342184,-0.4982184376759886,-5.044566114362293,0.9999997727241778,-4.768994646855189,0.9999989237819572,,,1.0,4,12,0.7198523076140497,1,2,0.1
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_early,ZIRP,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,1013,0.6791707798617966,1.0,0.03297132082273968,0.19502120141562615,0.2518947625863771,0.3610424386126091,0.22578302377862447,1.6993256975975748,0.04462891663464452,1.0369024164673473,0.15001451458982473,,,6.614201659741651e-31,4,12,0.7342530750523502,24,2,0.2
walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_late,ZIRP,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,782,0.6828644501278772,1.0,-0.0025812738824964043,0.15557126184354725,0.1956406379803069,0.3244365438860335,0.2048111095445979,1.2067540422697467,0.11376343990057936,0.3686018712797019,0.3562621965839473,,,3.2072445149255486e-25,3,12,0.7312857077997245,1,1,0.2
walk_forward,level_change,NOR_30Y,NOR,30Y,COVID,COVID,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,522,0.23563218390804597,1.0,-0.6875982426451646,0.6214090993483761,0.5459547913601533,0.6729250609892082,-0.13820614670354137,-2.5139002505416457,0.9940297899574589,-1.4144775629266038,0.9210904697762979,,,1.0,2,12,0.7298094032691848,1,3,0.2
walk_forward,level_change,NOR_30Y,NOR,30Y,Hiking,Hiking,oos,25524bf871ef,108,v5,2026-06-30T17:59:54.741824+00:00,per_security,False,252,919,0.2578890097932535,1.0,-1.1946451080513216,0.26964202824651173,0.17997519948857452,0.4225207369894146,-0.49821769339741495,-5.044565118907076,0.9999997727229947,-4.7690060425806875,0.9999989238413517,,,1.0,4,12,0.7198523076140497,1,2,0.2
